0
0
383.13
662.66
533.14
284.38
103.72
0
64.78
46.57
0.19
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
145.21
148.72
88.09
32.32
47.47
61.69
31.61
7.09
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
73.93
99.56
84.69
300.57
391.25
296.07
186.41
74.21
298.84
576.91
207.46
250.31
388.25
298.78
305.53
275.29
84.44
172.29
336
84.66
87.93
185.94
127.69
135.64
484.66
365.75
42.22
0.61
60.31
287.03
160.82
3.34
0
65.93
117.84
124.31
189.07
317.59
245.39
269.97
299.54
322.81
447.88
488.68
540.81
510.32
497.84
418.97
260.32
162.47
60.54
35.66
38.63
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
141.32
209
446.96
328.63
237.34
427.82
169.72
297.56
87.39
247.38
193.86
610.75
150.41
461.96
1332.97
936.22
1402.04
1513.38
1343.04
724.34
578.84
404.14
248.78
188.04
224.84
211.47
261.07
186.63
304.64
347.16
114.63
141.21
32.44
0.75
0
0
0
0
0
10.22
36.43
1.03
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
105.97
107.78
152.43
190.91
180.96
152.44
153.86
136.94
165.88
181.21
185.91
175.56
197.54
213.5
225.31
223.68
171.47
121.31
89.46
68.53
29
0
0
0
0
0
0
0
0
0
82.19
437.31
270.21
432.03
541.25
530.56
1042.72
888.43
1034.88
1261.93
1148.78
1006
1012.11
1051.53
1111.06
1253.21
914.94
1002.29
783.31
1322.41
1498.36
1119.06
1303.64
1038.28
1083.71
1107.22
689.81
998.11
731.63
671.53
591.04
700.06
454.71
684.09
648.22
796.64
635.28
736.06
895.89
580.59
786.31
725.32
479.63
414.47
466.29
237.69
335.94
312.21
389.56
514.16
153.39
40.94
43.5
0
0
0
0
20.83
8.5
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
14.93
199.28
242.68
159.88
381.36
360.94
797.72
769.71
1029.38
1309.39
909.28
1329.66
1292.54
1267.44
1419.96
1438.38
1315.13
1273.04
1223.94
1149.19
1198.93
1291.22
1165.71
1322.13
1199
1009.53
1215.41
1149
1101.41
918.5
1116.07
1092.59
1061.79
929.91
1072.22
1034.75
1107.22
1145.41
934.11
754.59
679.56
580.79
556.81
372.84
372.75
383
409.68
1011.31
1213.04
653.78
448.53
506.82
434.13
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
71.69
84.61
50.97
2.88
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
150.5
370.44
272.96
532.5
407.91
187.89
276.47
793.91
378.82
291.56
162.46
410.53
332.78
441.79
522.13
819.07
584.16
63.14
14.63
162.69
239.04
147.47
47.59
20.54
201.34
64.89
205.28
210.5
253.29
197.91
269.44
223.11
176.72
332.79
348.44
344.81
458.96
692.47
979.97
1002.39
1009
1009
1009
1009
1009
1009
1009
1009
1009
1009
1009
1009
1009
1009
1009
1009
1009
1009
1009
1009
1009
1009
1009
1009
1009
1009
1009
1009
1009
1009
1009
1009
1009
1009
1009
1009
1009
1009
1009
1009
1009
1009
1009
1009
1009
1009
1009
1009
1009
1009
1009
1009
1009
1009
1009
1009
1009
1009
1009
756.75
0
73.72
65.11
182.69
345
471.88
378.25
376.41
533.88
690.18
402.09
294.75
583.43
538.25
638.29
1006.25
659.29
1019.91
825.13
1127.93
740.69
985.14
594.78
818.81
619.29
211.41
191.43
226.31
215.81
174.57
296.88
217.86
440.53
1277.69
1327.71
1395
1015.11
711.63
579.25
405.72
275.56
342.71
327.75
206.75
106.07
172.84
212.54
179.5
266.38
365.79
226.91
128.13
275.7
212.09
380.64
319
452.04
507.5
476.75
529.47
852.86
714.63
665.69
512.79
487.69
584.36
821.28
735.72
769.82
858.56
1032.13
1158.43
1254.75
1221.96
1434.81
1471.5
1494.25
1391.53
1389.64
1437.81
1323.19
1335.71
1072.81
932.86
785.69
591.56
630.46
551.13
298.75
519.18
277.25
190.78
284.18
0
103.25
91.19
23.13
81.29
24.19
130.21
34.94
0
0
0
0
0
0
0
0
0
